date,airport_arrivals,airport_arrivals_lag1,cruise_ship_flag,ships_in_port_count,cruise_passenger_estimate,bank_holiday_flag,aviva_event_flag,croke_park_event_flag,nearby_venue_event_flag,city_event_flag,event_impact_score,event_names,school_holiday_flag,college_term_flag,payday_period_flag,days_from_payday,st_patricks_week_flag,bloomsday_flag,bloomsday_week_flag,summer_tourism_flag,christmas_market_flag,new_years_eve_flag,new_years_day_flag,major_sports_event_flag
2023-08-26,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,1,1,0,0,0,1,0,0,0,0
2023-08-27,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,1,2,0,0,0,1,0,0,0,0
2023-08-28,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,1,3,0,0,0,1,0,0,0,0
2023-08-29,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,1,4,0,0,0,1,0,0,0,0
2023-08-30,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,1,5,0,0,0,1,0,0,0,0
2023-08-31,91836,91836,0,0,0,0,0,0,0,0,0.0,,1,0,1,6,0,0,0,1,0,0,0,0
2023-09-01,91836,91836,0,0,0,0,0,0,0,0,0.0,,0,0,1,-4,0,0,0,0,0,0,0,0
2023-09-02,91836,91836,0,0,0,0,0,0,0,0,0.0,,0,0,1,-3,0,0,0,0,0,0,0,0
2023-09-03,91836,91836,0,0,0,0,0,0,0,0,0.0,,0,0,1,-2,0,0,0,0,0,0,0,0
2023-09-04,91836,91836,0,0,0,0,0,0,0,0,0.0,,0,0,1,-1,0,0,0,0,0,0,0,0
2023-09-05,91836,91836,0,0,0,0,0,0,0,0,0.0,,0,0,1,0,0,0,0,0,0,0,0,0
2023-09-06,91836,91836,0,0,0,0,0,0,0,0,0.0,,0,0,0,1,0,0,0,0,0,0,0,0
2023-09-07,91836,91836,0,0,0,0,0,0,0,0,0.0,,0,1,0,2,0,0,0,0,0,0,0,0
2023-09-08,91836,91836,0,0,0,0,0,0,0,0,0.0,,0,1,0,3,0,0,0,0,0,0,0,0
2023-09-09,91836,91836,0,0,0,0,0,0,0,0,0.0,,0,1,0,4,0,0,0,0,0,0,0,0
2023-09-10,91836,91836,0,0,0,0,0,0,0,0,0.0,,0,1,0,5,0,0,0,0,0,0,0,0
2023-09-11,91836,91836,0,0,0,0,0,0,0,0,0.0,,0,1,0,6,0,0,0,0,0,0,0,0
2023-09-12,91836,91836,0,0,0,0,0,0,0,0,0.0,,0,1,0,7,0,0,0,0,0,0,0,0
2023-09-13,91836,91836,0,0,0,0,0,0,0,0,0.0,,0,1,0,8,0,0,0,0,0,0,0,0
2023-09-14,91836,91836,0,0,0,0,0,0,0,0,0.0,,0,1,0,9,0,0,0,0,0,0,0,0
2023-09-15,91836,91836,0,0,0,0,0,0,0,0,0.0,,0,1,0,10,0,0,0,0,0,0,0,0
2023-09-16,91836,91836,0,0,0,0,0,0,0,0,0.0,,0,1,0,11,0,0,0,0,0,0,0,0
2023-09-17,91836,91836,0,0,0,0,0,0,0,0,0.0,,0,1,0,12,0,0,0,0,0,0,0,0
2023-09-18,91836,91836,0,0,0,0,0,0,0,0,0.0,,0,1,0,13,0,0,0,0,0,0,0,0
2023-09-19,91836,91836,0,0,0,0,0,0,0,0,0.0,,0,1,0,14,0,0,0,0,0,0,0,0
2023-09-20,91836,91836,0,0,0,0,0,0,0,0,0.0,,0,1,0,15,0,0,0,0,0,0,0,0
2023-09-21,91836,91836,0,0,0,0,0,0,0,0,0.0,,0,1,0,16,0,0,0,0,0,0,0,0
2023-09-22,91836,91836,0,0,0,0,0,0,0,0,0.0,,0,1,0,17,0,0,0,0,0,0,0,0
2023-09-23,91836,91836,0,0,0,0,0,0,0,0,0.0,,0,1,0,18,0,0,0,0,0,0,0,0
2023-09-24,91836,91836,0,0,0,0,0,0,0,0,0.0,,0,1,0,19,0,0,0,0,0,0,0,0
2023-09-25,91836,91836,0,0,0,0,0,0,0,0,0.0,,0,1,1,0,0,0,0,0,0,0,0,0
2023-09-26,91836,91836,0,0,0,0,0,0,0,0,0.0,,0,1,1,1,0,0,0,0,0,0,0,0
2023-09-27,91836,91836,0,0,0,0,0,0,0,0,0.0,,0,1,1,2,0,0,0,0,0,0,0,0
2023-09-28,91836,91836,0,0,0,0,0,0,0,0,0.0,,0,1,1,3,0,0,0,0,0,0,0,0
2023-09-29,91836,91836,0,0,0,0,0,0,0,0,0.0,,0,1,1,4,0,0,0,0,0,0,0,0
2023-09-30,91836,91836,0,0,0,0,0,0,0,0,0.0,,0,1,1,5,0,0,0,0,0,0,0,0
2023-10-01,92326,91836,0,0,0,0,0,0,0,0,0.0,,0,1,1,-4,0,0,0,0,0,0,0,0
2023-10-02,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,1,-3,0,0,0,0,0,0,0,0
2023-10-03,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,1,-2,0,0,0,0,0,0,0,0
2023-10-04,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,1,-1,0,0,0,0,0,0,0,0
2023-10-05,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,1,0,0,0,0,0,0,0,0,0
2023-10-06,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,1,0,0,0,0,0,0,0,0
2023-10-07,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,2,0,0,0,0,0,0,0,0
2023-10-08,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,3,0,0,0,0,0,0,0,0
2023-10-09,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,4,0,0,0,0,0,0,0,0
2023-10-10,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,5,0,0,0,0,0,0,0,0
2023-10-11,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,6,0,0,0,0,0,0,0,0
2023-10-12,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,7,0,0,0,0,0,0,0,0
2023-10-13,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,8,0,0,0,0,0,0,0,0
2023-10-14,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,9,0,0,0,0,0,0,0,0
2023-10-15,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,10,0,0,0,0,0,0,0,0
2023-10-16,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,11,0,0,0,0,0,0,0,0
2023-10-17,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,12,0,0,0,0,0,0,0,0
2023-10-18,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,13,0,0,0,0,0,0,0,0
2023-10-19,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,14,0,0,0,0,0,0,0,0
2023-10-20,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,15,0,0,0,0,0,0,0,0
2023-10-21,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,16,0,0,0,0,0,0,0,0
2023-10-22,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,17,0,0,0,0,0,0,0,0
2023-10-23,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,18,0,0,0,0,0,0,0,0
2023-10-24,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,19,0,0,0,0,0,0,0,0
2023-10-25,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,1,0,0,0,0,0,0,0,0,0
2023-10-26,92326,92326,0,0,0,0,0,0,0,0,0.0,,1,1,1,1,0,0,0,0,0,0,0,0
2023-10-27,92326,92326,0,0,0,0,0,0,0,0,0.0,,1,1,1,2,0,0,0,0,0,0,0,0
2023-10-28,92326,92326,0,0,0,0,0,0,0,0,0.0,,1,1,1,3,0,0,0,0,0,0,0,0
2023-10-29,92326,92326,0,0,0,0,0,0,0,0,0.0,,1,1,1,4,0,0,0,0,0,0,0,0
2023-10-30,92326,92326,0,0,0,1,0,0,0,0,0.0,,1,1,1,5,0,0,0,0,0,0,0,0
2023-10-31,92326,92326,0,0,0,0,0,0,0,0,0.0,,1,1,1,6,0,0,0,0,0,0,0,0
2023-11-01,92326,92326,0,0,0,0,0,0,0,0,0.0,,1,1,1,-4,0,0,0,0,0,0,0,0
2023-11-02,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,1,-3,0,0,0,0,0,0,0,0
2023-11-03,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,1,-2,0,0,0,0,0,0,0,0
2023-11-04,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,1,-1,0,0,0,0,0,0,0,0
2023-11-05,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,1,0,0,0,0,0,0,0,0,0
2023-11-06,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,1,0,0,0,0,0,0,0,0
2023-11-07,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,2,0,0,0,0,0,0,0,0
2023-11-08,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,3,0,0,0,0,0,0,0,0
2023-11-09,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,4,0,0,0,0,0,0,0,0
2023-11-10,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,5,0,0,0,0,0,0,0,0
2023-11-11,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,6,0,0,0,0,0,0,0,0
2023-11-12,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,7,0,0,0,0,0,0,0,0
2023-11-13,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,8,0,0,0,0,0,0,0,0
2023-11-14,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,9,0,0,0,0,0,0,0,0
2023-11-15,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,10,0,0,0,0,0,0,0,0
2023-11-16,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,11,0,0,0,0,0,0,0,0
2023-11-17,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,12,0,0,0,0,0,0,0,0
2023-11-18,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,13,0,0,0,0,0,0,0,0
2023-11-19,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,14,0,0,0,0,0,0,0,0
2023-11-20,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,15,0,0,0,0,1,0,0,0
2023-11-21,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,16,0,0,0,0,1,0,0,0
2023-11-22,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,17,0,0,0,0,1,0,0,0
2023-11-23,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,18,0,0,0,0,1,0,0,0
2023-11-24,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,19,0,0,0,0,1,0,0,0
2023-11-25,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,1,0,0,0,0,0,1,0,0,0
2023-11-26,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,1,1,0,0,0,0,1,0,0,0
2023-11-27,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,1,2,0,0,0,0,1,0,0,0
2023-11-28,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,1,3,0,0,0,0,1,0,0,0
2023-11-29,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,1,4,0,0,0,0,1,0,0,0
2023-11-30,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,1,5,0,0,0,0,1,0,0,0
2023-12-01,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,1,-4,0,0,0,0,1,0,0,0
2023-12-02,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,1,-3,0,0,0,0,1,0,0,0
2023-12-03,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,1,-2,0,0,0,0,1,0,0,0
2023-12-04,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,1,-1,0,0,0,0,1,0,0,0
2023-12-05,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,1,0,0,0,0,0,1,0,0,0
2023-12-06,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,1,0,0,0,0,1,0,0,0
2023-12-07,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,2,0,0,0,0,1,0,0,0
2023-12-08,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,3,0,0,0,0,1,0,0,0
2023-12-09,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,4,0,0,0,0,1,0,0,0
2023-12-10,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,5,0,0,0,0,1,0,0,0
2023-12-11,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,6,0,0,0,0,1,0,0,0
2023-12-12,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,1,0,7,0,0,0,0,1,0,0,0
2023-12-13,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,0,0,8,0,0,0,0,1,0,0,0
2023-12-14,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,0,0,9,0,0,0,0,1,0,0,0
2023-12-15,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,0,0,10,0,0,0,0,1,0,0,0
2023-12-16,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,0,0,11,0,0,0,0,1,0,0,0
2023-12-17,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,0,0,12,0,0,0,0,1,0,0,0
2023-12-18,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,0,0,13,0,0,0,0,1,0,0,0
2023-12-19,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,0,0,14,0,0,0,0,1,0,0,0
2023-12-20,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,0,0,15,0,0,0,0,1,0,0,0
2023-12-21,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,0,0,16,0,0,0,0,1,0,0,0
2023-12-22,92326,92326,0,0,0,0,0,0,0,0,0.0,,0,0,0,17,0,0,0,0,1,0,0,0
2023-12-23,92326,92326,0,0,0,0,0,0,0,0,0.0,,1,0,0,18,0,0,0,0,1,0,0,0
2023-12-24,92326,92326,0,0,0,0,0,0,0,0,0.0,,1,0,0,19,0,0,0,0,0,0,0,0
2023-12-25,92326,92326,0,0,0,1,0,0,0,0,0.0,,1,0,1,0,0,0,0,0,0,0,0,0
2023-12-26,92326,92326,0,0,0,1,0,0,0,0,0.0,,1,0,1,1,0,0,0,0,0,0,0,0
2023-12-27,92326,92326,0,0,0,0,0,0,0,0,0.0,,1,0,1,2,0,0,0,0,0,0,0,0
2023-12-28,92326,92326,0,0,0,0,0,0,0,0,0.0,,1,0,1,3,0,0,0,0,0,0,0,0
2023-12-29,92326,92326,0,0,0,0,0,0,0,0,0.0,,1,0,1,4,0,0,0,0,0,0,0,0
2023-12-30,92326,92326,0,0,0,0,0,0,0,0,0.0,,1,0,1,5,0,0,0,0,0,0,0,0
2023-12-31,92326,92326,0,0,0,0,0,0,0,0,0.0,,1,0,1,6,0,0,0,0,0,1,0,0
2024-01-01,93901,92326,0,0,0,1,0,0,0,0,0.0,,1,0,1,-4,0,0,0,0,0,0,1,0
2024-01-02,93901,93901,0,0,0,0,0,0,0,0,0.0,,1,0,1,-3,0,0,0,0,0,0,0,0
2024-01-03,93901,93901,0,0,0,0,0,0,0,0,0.0,,1,0,1,-2,0,0,0,0,0,0,0,0
2024-01-04,93901,93901,0,0,0,0,0,0,0,0,0.0,,1,0,1,-1,0,0,0,0,0,0,0,0
2024-01-05,93901,93901,0,0,0,0,0,0,0,0,0.0,,1,0,1,0,0,0,0,0,0,0,0,0
2024-01-06,93901,93901,0,0,0,0,0,0,0,0,0.0,,1,0,0,1,0,0,0,0,0,0,0,0
2024-01-07,93901,93901,0,0,0,0,0,0,0,0,0.0,,0,0,0,2,0,0,0,0,0,0,0,0
2024-01-08,93901,93901,0,0,0,0,0,0,0,0,0.0,,0,0,0,3,0,0,0,0,0,0,0,0
2024-01-09,93901,93901,0,0,0,0,0,0,0,0,0.0,,0,0,0,4,0,0,0,0,0,0,0,0
2024-01-10,93901,93901,0,0,0,0,0,0,0,0,0.0,,0,0,0,5,0,0,0,0,0,0,0,0
